Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
05/14/2019 20:00:56,28.48083,4.52353,187.97,45.7293,74.4195,18.21223,
05/14/2019 19:00:56,27.70966,2.50783,168.56,33.21941,55.87724,13.68458,
05/14/2019 18:00:56,27.45133,4.1062,169.11,36.38409,60.7197,16.16091,
05/14/2019 17:00:56,46.70661,4.49072,164.73,34.73945,61.19197,16.90974,
05/14/2019 16:00:56,63.30576,7.7154,157.63,29.77494,50.95098,14.0726,
05/14/2019 15:00:56,25.40136,7.78636,585.67,35.35256,62.4354,17.97176,
05/14/2019 14:00:56,24.01763,4.47031,1436.83,29.91037,45.1283,10.11255,
05/14/2019 13:00:56,25.6625,4.44503,155.44,23.68108,41.05765,11.61144,
05/14/2019 12:00:56,62.90733,7.87063,173.75,25.04401,40.18132,10.32745,
05/14/2019 11:00:56,36.0035,14.70275,181.41,45.31026,90.71229,30.16701,
05/14/2019 10:00:56,25.00333,24.99594,218.58,67.03217,183.01473,75.95955,
05/14/2019 09:00:56,16.6035,5.85376,172.39,19.04416,26.38464,4.78848,
05/14/2019 08:00:56,18.70833,4.54942,181.41,6.24619,6.38385,0.39661,
05/14/2019 07:00:56,19.48283,3.89703,135.49,3.30776,3.02478,0.16396,
05/14/2019 06:00:56,21.804,4.43855,144.23,6.15622,6.9652,0.77692,
05/14/2019 05:00:56,17.01533,4.5308,145.33,2.27902,1.9544,0.29235,
05/14/2019 04:00:56,21.69383,4.23897,145.42,2.2944,2.26986,0.52623,
05/14/2019 03:00:56,13.70633,3.88277,167.35,5.52281,5.61969,0.78116,
05/14/2019 02:00:56,15.95695,4.01059,195.35,11.38978,12.23075,1.53615,
05/14/2019 01:00:56,18.052,4.45984,190.43,14.04045,14.71635,0.67816,
05/14/2019 00:00:56,19.32583,4.74102,219.4,24.1065,27.65357,2.26268,
05/13/2019 23:00:56,20.31333,3.32802,176.49,16.95275,18.968,2.7912,
05/13/2019 22:00:56,19.70883,4.03541,184.69,21.43862,24.704,2.18378,
05/13/2019 21:00:56,21.78883,5.01554,161.73,26.64085,39.83811,9.52073,
05/13/2019 20:00:56,28.806,9.3716,132.75,16.4432,28.08218,7.25962,
05/13/2019 19:00:56,30.42283,48.20889,137.67,33.62634,78.90378,31.5642,
05/13/2019 18:00:56,23.48883,21.33058,166.65,39.0373,113.40709,48.51578,
05/13/2019 17:00:56,22.76068,28.17999,233.85,32.6764,66.86838,22.01558,
05/13/2019 16:00:56,26.37133,22.48678,248.33,31.39855,61.94848,20.16981,
05/13/2019 15:00:56,24.793,24.91716,235.21,26.37445,50.92739,16.61849,
05/13/2019 14:00:56,22.189,7.64017,232.21,14.90946,31.88642,11.10807,
05/13/2019 13:00:56,22.57783,4.3188,232.75,15.76157,24.43377,5.84136,
05/13/2019 12:00:56,23.93,4.81907,239.04,18.55373,28.13699,6.31751,
05/13/2019 11:00:56,19.26733,3.90103,156.23,13.38304,19.91762,4.10928,
05/13/2019 10:00:56,19.889,4.91398,160.6,13.04558,18.01072,3.17549,
05/13/2019 09:00:56,17.917,5.48698,166.34,18.95875,24.54498,3.73539,
05/13/2019 08:00:56,18.60283,5.0834,651.51,15.32277,16.77015,0.94291,
05/13/2019 07:00:56,19.44083,7.36033,290.43,7.13654,8.1209,0.63431,
05/13/2019 06:00:56,17.3545,5.50384,176.73,6.58206,6.77613,0.47222,
05/13/2019 05:00:56,10.97283,5.06388,189.85,6.91932,6.34826,0.64265,
05/13/2019 04:00:56,14.063,5.94734,163.33,8.57615,9.69841,0.73248,
05/13/2019 03:00:56,23.84233,5.13795,225.65,25.78714,30.70067,3.21269,
05/13/2019 02:00:56,20.43,4.37826,291.44,31.13437,35.64637,3.16025,
05/13/2019 01:00:56,20.948,6.1365,632.1,41.25809,44.91256,2.37138,
05/13/2019 00:00:56,27.08683,4.31126,459.63,32.18661,35.30731,2.01993,
05/12/2019 23:00:56,25.9765,5.72692,495.98,63.66355,80.81769,11.23838,
05/12/2019 22:00:56,18.0155,6.40902,421.09,67.74598,89.71486,14.59032,
05/12/2019 21:00:56,17.294,5.98015,352.21,59.66874,80.80494,14.02896,
05/12/2019 20:00:56,26.4785,7.49355,172.3,19.88511,27.47231,5.94553,
05/12/2019 19:00:56,28.861,7.36609,233.85,57.7902,92.80147,22.63949,
05/12/2019 18:00:56,32.77483,8.90193,415.07,73.09703,142.21902,45.29852,
05/12/2019 17:00:56,31.50883,9.71354,824.25,67.37888,126.29939,38.35211,
05/12/2019 16:00:56,20.59983,9.55122,1108.79,66.28745,119.44646,34.99269,
05/12/2019 15:00:56,23.11483,9.67495,337.99,36.089,61.04379,16.31492,
05/12/2019 14:00:56,30.707,12.58254,331.16,38.58416,56.8428,11.94709,
05/12/2019 13:00:56,46.86533,35.4086,419.72,48.6706,77.72631,18.95357,
05/12/2019 12:00:56,87.66333,39.43159,601.76,58.72357,119.00575,39.29733,
05/12/2019 11:00:56,57.913,,1266.78,64.86141,509.39886,289.84229,
05/12/2019 10:00:56,33.955,35.96829,1132.3,42.44003,314.68238,177.32776,
05/12/2019 09:00:56,53.153,4.74722,963.65,24.09662,123.91417,65.08509,
05/12/2019 08:00:56,49.03583,4.70066,1260.22,28.01781,158.07301,84.81138,
05/12/2019 07:00:56,51.26583,6.79176,1220.86,34.39178,164.29975,84.57196,
05/12/2019 06:00:56,53.36333,5.75264,1503.21,34.13143,217.81823,119.80677,
05/12/2019 05:00:56,50.37583,5.76107,1327.19,33.17479,194.26143,105.06515,
05/12/2019 04:00:56,50.48283,5.81961,1145.15,31.29264,180.29778,97.1873,
05/12/2019 03:00:56,46.0635,4.07089,1137.22,30.95279,168.19781,89.18408,
05/12/2019 02:00:56,51.96305,6.2019,984.4301,31.88164,147.65484,75.50086,
05/12/2019 01:00:56,48.80033,5.68353,1659.42,28.69944,140.69325,72.65334,
05/12/2019 00:00:56,48.25283,5.97684,1226.05,38.67307,152.19265,73.94253,
05/11/2019 23:00:56,41.78833,8.23225,896.41,51.42483,216.98523,107.87859,
05/11/2019 22:00:56,43.9505,10.15083,826.17,65.50512,250.00834,120.94133,
05/11/2019 21:00:56,39.57433,21.94793,758.65,82.73256,359.33268,180.32888,
05/11/2019 20:00:56,35.352,35.53899,645.77,90.47393,309.43553,142.32925,
05/11/2019 19:00:56,31.43283,28.66074,547.91,76.23781,221.65752,94.21999,
05/11/2019 18:00:56,27.688,9.46473,590.28,77.71738,178.56837,65.45732,
05/11/2019 17:00:56,30.046,10.18498,677.75,59.62668,85.75384,16.98913,
05/11/2019 16:00:56,49.2785,8.53826,436.94,34.77832,50.86812,10.33098,
05/11/2019 15:00:56,59.47583,11.71505,319.13,47.23086,68.39638,13.81531,
05/11/2019 14:00:56,33.546,17.60651,259.82,41.27657,62.23592,13.58565,
05/11/2019 13:00:56,32.708,20.74516,280.32,38.48888,67.49201,18.9677,
05/11/2019 12:00:56,36.584,37.88333,300,57.75547,112.96606,35.99611,
05/11/2019 11:00:56,38.728,42.02916,349.2,71.8297,191.19299,77.33374,
05/11/2019 10:00:56,40.004,25.35046,423.82,62.82896,194.77002,85.64604,
05/11/2019 09:00:56,31.81233,14.14588,498.99,35.34268,125.67066,58.90953,
05/11/2019 08:00:56,25.921,11.57757,453.07,31.59102,88.24709,36.90164,
05/11/2019 07:00:56,35.88283,11.5687,532.0601,39.13163,129.91689,59.21359,
05/11/2019 06:00:56,27.42083,12.5852,623.35,46.46511,195.12565,96.91061,
05/11/2019 05:00:56,27.81,8.37816,680.16,43.63717,143.20347,65.07386,
05/11/2019 04:00:56,26.28424,8.47129,763.85,49.54316,148.53468,64.57382,
05/11/2019 03:00:56,19.23373,9.83373,641.39,52.28598,119.36276,43.73201,
05/11/2019 02:00:56,17.15017,11.27643,631.01,65.58368,146.82539,53.1203,
05/11/2019 01:00:56,8.54133,8.74848,675.01,61.02658,92.89356,20.77918,
05/11/2019 00:00:56,26.14695,6.30932,243.67,26.34963,31.99573,3.77134,
05/10/2019 23:00:56,33.09083,11.86632,381.45,55.54233,87.65054,20.3128,
05/10/2019 22:00:56,34.37169,11.28929,559.67,85.77524,126.0349,26.25621,
05/10/2019 21:00:56,31.3295,13.68774,551.1899,86.01451,153.8784,43.99624,
05/10/2019 20:00:56,30.09883,12.59318,350.29,59.40552,90.69381,20.42212,
05/10/2019 19:00:56,28.412,22.63934,288.25,54.33713,83.06302,18.5537,
05/10/2019 18:00:56,25.58683,23.20614,303.83,52.67687,100.32965,30.95594,
05/10/2019 17:00:56,33.773,32.39014,263.37,54.05575,86.32425,20.94378,
05/10/2019 16:00:56,23.40288,35.74699,388.56,75.23558,189.34759,74.54213,
05/10/2019 15:00:56,30.775,11.37444,292.07,51.58608,76.18396,16.03517,
05/10/2019 14:00:56,22.77203,10.40008,271.3,48.77771,68.32755,12.3825,
05/10/2019 13:00:56,28.7725,9.70422,243.15,36.35955,53.74377,11.3186,
05/10/2019 12:00:56,48.74475,14.10951,245.33,21.22352,27.53917,4.04402,
05/10/2019 11:00:56,45.51883,13.90417,767.67,71.82332,270.72199,129.34424,
05/10/2019 10:00:56,38.64797,7.24989,727.22,51.45386,202.8495,98.55561,
05/10/2019 09:00:56,40.995,6.10611,885.21,48.27832,220.35704,112.37943,
05/10/2019 08:00:56,34.75678,5.89899,706.17,39.30716,103.12691,41.59618,
05/10/2019 07:00:56,36.14933,6.73765,1038.27,37.78112,59.83126,14.2237,
05/10/2019 06:00:56,33.49283,5.11666,632.65,43.11305,80.7291,24.46759,
05/10/2019 05:00:56,37.68,5.10646,592.1899,42.22461,77.86078,23.08883,
05/10/2019 04:00:56,44.34203,4.54898,614.61,42.86477,81.40467,25.13536,
05/10/2019 03:00:56,41.99983,6.81704,841.47,56.09234,127.05814,46.28012,
05/10/2019 02:00:56,43.03712,8.28768,707.54,57.12674,116.87079,38.96293,
05/10/2019 01:00:56,38.1081,5.40449,825.62,63.84593,149.82016,56.0231,
05/10/2019 00:00:56,29.99833,7.54837,896.6,63.16802,122.28515,38.55495,
05/09/2019 23:00:56,24.827,6.94246,308.91,35.42203,38.95859,2.51478,
05/09/2019 22:00:56,23.477,7.81698,415.89,71.1025,100.13909,18.67154,
05/09/2019 21:00:56,21.03683,13.95295,327.06,72.88958,117.91878,29.2648,
05/09/2019 20:00:56,21.716,12.16254,200.78,53.07138,89.39875,23.73332,
05/09/2019 19:00:56,22.6522,21.96789,168.8,46.99186,74.22958,17.44678,
05/09/2019 18:00:56,19.96083,15.21471,202.97,41.86611,64.54052,14.97398,
05/09/2019 17:00:56,31.3639,8.79815,196.95,30.39666,46.17161,10.47875,
05/09/2019 16:00:56,33.896,11.5514,245.33,31.63786,46.22483,9.52105,
05/09/2019 15:00:56,37.20133,26.93109,279.5,37.95193,68.45247,19.8857,
05/09/2019 14:00:56,35.2855,30.05954,286.33,42.57737,78.08704,23.30664,
05/09/2019 13:00:56,34.82183,19.71269,252.99,36.64699,63.2155,17.06998,
05/09/2019 12:00:56,38.55288,25.34098,420.17,48.73886,100.42912,33.81907,
05/09/2019 11:00:56,29.613,13.25045,393.48,47.69102,98.03429,32.81771,
05/09/2019 10:00:56,35.26833,6.45381,426.55,36.14509,100.98833,42.30011,
05/09/2019 09:00:56,22.98136,4.541,471.38,32.94663,98.42498,42.4749,
05/09/2019 08:00:56,18.18933,4.53301,571.15,28.42507,53.61981,16.42174,
05/09/2019 07:00:56,23.58949,6.39084,441.59,27.52356,38.42164,7.09481,
05/09/2019 06:00:56,22.53783,3.49389,511.83,30.32305,43.00598,8.2647,
05/09/2019 05:00:56,27.08169,3.63626,362.05,28.51206,38.98058,6.76872,
05/09/2019 04:00:56,25.3915,6.3558,365.33,26.61886,36.53131,6.41665,
05/09/2019 03:00:56,31.6975,4.6878,419.17,30.90206,40.5019,6.3757,
05/09/2019 02:00:56,32.11983,4.92152,446.23,32.61362,44.53048,7.76112,
05/09/2019 01:00:56,36.96883,5.60185,547.09,33.53181,55.28017,14.10939,
05/09/2019 00:00:56,39.16373,6.83567,662.71,53.89928,117.07425,40.89157,
05/08/2019 23:00:56,35.25283,7.15499,659.34,53.88207,113.38383,38.69399,
05/08/2019 22:00:56,26.54492,6.94108,560.97,60.02481,113.44215,34.53255,
05/08/2019 21:00:56,23.79339,11.18777,404.65,55.94577,92.96558,23.77031,
05/08/2019 20:00:56,14.71508,13.70592,356.54,50.8148,76.42328,17.11528,
05/08/2019 19:00:56,17.9578,8.8527,295.59,27.52308,33.56261,4.17662,
05/08/2019 18:00:56,18.21383,9.25718,347.75,22.95069,30.73827,4.9177,
05/08/2019 17:00:56,16.97424,4.06512,352.95,13.10174,18.92816,3.67449,
05/08/2019 16:00:56,12.66169,6.17707,338.73,12.17782,15.34412,2.1571,
05/08/2019 15:00:56,9.29203,9.05849,332.17,14.69842,27.67238,8.77389,
05/08/2019 14:00:56,12.58949,8.97707,323.7,17.40665,31.37815,10.17733,
05/08/2019 13:00:56,12.23644,10.27201,287.11,12.04301,19.28698,4.81467,
05/08/2019 12:00:56,12.19407,3.92375,212.51,10.55197,19.38545,5.75469,
05/08/2019 11:00:56,17.10407,5.21655,154.86,11.65672,20.00685,5.64312,
05/08/2019 10:00:56,15.6761,6.34836,158.14,16.61334,29.68125,8.71632,
05/08/2019 09:00:56,14.64583,5.56204,153.77,17.19175,26.20715,5.731,
05/08/2019 08:00:56,21.22644,7.14356,155.68,18.06613,25.7642,5.28083,
05/08/2019 07:00:56,15.90424,5.10434,204.33,27.65595,34.34143,4.57067,
05/08/2019 06:00:56,20.61186,5.4312,214.99,30.35219,37.05265,4.56568,
05/08/2019 05:00:56,20.23424,6.53774,190.94,35.32177,42.13666,4.23544,
05/08/2019 04:00:56,12.0122,3.74058,188.75,18.4346,20.28983,1.87108,
05/08/2019 03:00:56,10.83186,4.63512,242.87,26.92161,28.3164,0.95874,
05/08/2019 02:00:56,11.53883,7.17238,216.36,25.45477,28.87694,2.16064,
05/08/2019 01:00:56,16.83695,5.80463,198.05,24.79151,26.45125,1.16165,
05/08/2019 00:00:56,16.67729,4.14062,223.19,29.99291,32.40203,1.57399,
05/07/2019 23:00:56,16.40576,6.19979,258.18,31.47152,35.07273,2.32566,
05/07/2019 22:00:56,24.08102,7.86025,525.96,41.38735,49.0581,4.58293,
05/07/2019 21:00:56,19.42034,16.7158,204.1,57.78351,112.88735,36.0489,
05/07/2019 20:00:56,24.69517,7.47547,233.31,46.45077,76.81492,19.91023,
05/07/2019 19:00:56,23.51593,7.41409,227.29,38.3203,52.27408,9.04719,
05/07/2019 18:00:56,17.921,6.57854,419.17,49.12279,109.83611,39.20464,
05/07/2019 17:00:56,43.63085,5.37798,199.41,27.30559,45.04672,11.14236,
05/07/2019 16:00:56,25.94931,3.41505,145.57,12.94554,14.59207,1.48345,
05/07/2019 15:00:56,29.42881,7.85227,135.73,21.2608,28.05892,4.37531,
05/07/2019 14:00:56,25.70931,9.14729,132.99,18.9194,25.95285,4.28635,
05/07/2019 13:00:56,23.92362,11.01265,126.16,33.87189,53.51815,12.82041,
05/07/2019 12:00:56,32.19322,5.40504,126.16,13.76799,17.29786,2.29178,
05/07/2019 11:00:56,39.49102,6.97325,147.48,24.13135,34.11104,6.61596,
05/07/2019 10:00:56,34.96508,8.84305,157.05,38.8614,49.03515,6.63549,
05/07/2019 09:00:56,31.18729,6.37941,171.53,33.65725,39.60357,3.88544,
05/07/2019 08:00:56,34.36695,7.44425,136.82,20.57503,23.16037,1.76035,
05/07/2019 07:00:56,35.75627,8.84261,119.05,17.19876,18.05055,0.70875,
05/07/2019 06:00:56,31.04881,11.24194,131.08,13.33461,14.79537,1.01029,
05/07/2019 05:00:56,27.87695,16.84512,134.09,36.66579,42.85302,4.04132,
05/07/2019 04:00:56,33.21051,17.86206,267.2,53.24028,76.30665,15.03134,
05/07/2019 03:00:56,40.73881,16.14838,285.79,62.53833,103.00709,26.61202,
05/07/2019 02:00:56,64.71695,13.89584,360.13,71.31951,131.96528,39.55401,
05/07/2019 01:00:56,50.7822,12.50104,498.99,60.73054,78.35822,11.43499,
05/07/2019 00:00:56,50.82915,18.71048,356.31,66.00288,95.15737,18.95149,
05/06/2019 23:00:56,82.06,6.82912,317.49,41.9582,47.73202,3.68198,
05/06/2019 22:00:56,80.87153,6.74441,288.25,90.58058,110.56057,12.96609,
05/06/2019 21:00:56,81.94661,11.21045,269.75,95.51651,142.90129,31.09997,
05/06/2019 20:00:56,73.83864,10.36932,196.61,58.12161,82.01078,15.50977,
05/06/2019 19:00:56,80.84254,6.6656,172.08,34.30606,41.4767,4.70763,
05/06/2019 18:00:56,102.72414,11.33995,192.03,29.50605,39.11888,6.11051,
05/06/2019 17:00:56,107.6525,15.02145,175.09,24.8799,31.2083,4.12383,
05/06/2019 16:00:56,112.73741,19.13846,151.58,27.30563,35.05779,5.03331,
05/06/2019 15:00:56,108.46136,22.30993,147.75,30.92724,41.92729,7.05864,
05/06/2019 14:00:56,82.53759,17.72414,147.75,35.6063,52.11698,10.67702,
05/06/2019 13:00:56,49.03203,31.47441,157.05,37.69524,58.69904,13.67211,
05/06/2019 12:00:56,42.675,33.82585,178.37,45.64722,84.49957,25.28417,
05/06/2019 11:00:56,58.77797,37.64483,229.75,45.84457,92.73965,30.32849,
05/06/2019 10:00:56,52.87102,38.80059,416.17,59.80833,301.4421,157.41317,
05/06/2019 09:00:56,44.08034,6.99099,518.9399,29.56503,188.67807,104.0979,
05/06/2019 08:00:56,34.14241,4.59698,1132.85,28.24931,80.07807,33.76253,
05/06/2019 07:00:56,35.2361,4.43821,380.09,34.68109,56.82974,14.41096,
05/06/2019 06:00:56,37.04655,5.40193,397.85,39.00545,65.30882,17.06208,
05/06/2019 05:00:56,40.98017,5.31323,393.21,43.12921,65.41908,14.62398,
05/06/2019 04:00:56,33.27207,5.92571,363.69,40.90157,51.51757,6.85975,
05/06/2019 03:00:56,47.24,9.34864,318.31,41.796,59.69487,11.47074,
05/06/2019 02:00:56,39.10467,8.87809,514.5699,54.82214,103.2053,31.57903,
05/06/2019 01:00:56,41.93729,5.88579,455.53,51.71571,78.55325,17.54945,
05/06/2019 00:00:56,54.86678,10.51238,451.15,54.11284,93.43498,25.40866,
05/05/2019 23:00:56,43.33661,10.47513,589.46,72.13457,129.16325,37.22648,
05/05/2019 22:00:56,46.66407,6.93023,296.99,46.74458,56.5969,6.48856,
05/05/2019 21:00:56,60.52638,10.88758,245.33,27.37177,33.22599,3.63338,
05/05/2019 20:00:56,59.21661,35.34572,433.75,79.41962,211.34706,86.06191,
05/05/2019 19:00:56,42.0519,37.13576,615.17,100.2076,397.40538,194.24083,
05/05/2019 18:00:56,34.82678,16.50667,465.09,90.71014,208.39015,76.76677,
05/05/2019 17:00:56,28.58845,10.63435,253.26,69.41046,91.72246,14.60008,
05/05/2019 16:00:56,31.54621,10.13053,169.62,33.23542,42.27591,6.19281,
05/05/2019 15:00:56,34.70862,22.24695,158.96,38.9186,56.34919,11.43146,
05/05/2019 14:00:56,35.71763,23.23374,184.93,54.54713,93.85881,25.78027,
05/05/2019 13:00:56,39.57724,33.754,259.27,72.01078,143.22091,46.51414,
05/05/2019 12:00:56,39.66356,38.57928,401.13,79.0988,167.31721,58.0969,
05/05/2019 11:00:56,34.18086,13.33748,394.57,39.90668,70.92532,19.86305,
05/05/2019 10:00:56,33.26525,7.80615,445.41,32.56072,47.12761,9.49237,
05/05/2019 09:00:56,22.535,6.71957,410.15,28.51116,42.40274,9.20182,
05/05/2019 08:00:56,20.96915,5.80463,308.2,27.51304,35.11261,4.96098,
05/05/2019 07:00:56,21.19254,6.03614,308.47,28.54324,35.64223,4.55529,
05/05/2019 06:00:56,21.77746,6.31953,269.93,36.77636,44.54036,5.0543,
05/05/2019 05:00:56,22.98068,9.08032,276.49,40.81213,47.29778,4.19636,
05/05/2019 04:00:56,20.09254,14.62451,242.87,44.60441,47.99694,2.19617,
05/05/2019 03:00:56,20.43552,20.1798,219.64,43.33759,46.78218,2.05007,
05/05/2019 02:00:56,20.54661,19.51765,228.66,71.1895,81.84985,6.95036,
05/05/2019 01:00:56,18.8622,10.83969,235.77,60.50843,70.71277,6.56899,
05/05/2019 00:00:56,28.89373,7.7374,207.61,40.43783,45.78794,3.40182,
05/04/2019 23:00:56,51.39407,26.45931,227.57,52.18135,64.79672,8.22667,
05/04/2019 22:00:56,52.47339,48.10699,454.98,118.17489,307.96966,123.48521,
05/04/2019 21:00:56,42.32746,40.8602,435.85,136.34345,353.31466,142.38551,
05/04/2019 20:00:56,51.07712,15.30972,300.82,71.7532,95.9479,15.30313,
05/04/2019 19:00:56,37.33831,8.53881,247.52,48.9045,61.50585,8.12317,
05/04/2019 18:00:56,29.01,9.87932,252.94,49.78005,68.75903,12.34488,
05/04/2019 17:00:56,28.38068,13.20703,229.21,49.30538,62.06384,8.24225,
05/04/2019 16:00:56,30.0978,14.813,204.33,32.21623,39.3786,4.74047,
05/04/2019 15:00:56,29.25305,9.72961,188.48,29.35685,40.60514,7.57095,
05/04/2019 14:00:56,30.39153,9.34376,193.95,35.53274,56.67104,14.20645,
05/04/2019 13:00:56,33.90017,17.15912,231.67,41.75266,58.49095,10.68783,
05/04/2019 12:00:56,53.3161,29.25381,269.93,45.45407,72.73822,16.89103,
05/04/2019 11:00:56,46.04293,46.92639,632.92,72.98136,262.75055,123.76163,
05/04/2019 10:00:56,40.30373,20.38647,687.31,47.55209,201.04521,100.17338,
05/04/2019 09:00:56,37.8169,6.25301,612.6899,40.05867,137.84182,63.58931,
05/04/2019 08:00:56,41.42914,6.71558,669.8199,50.31865,137.44826,56.688,
05/04/2019 07:00:56,42.06793,9.12645,807.03,61.52816,187.81927,82.84798,
05/04/2019 06:00:56,47.92103,8.5224,752.91,53.19184,149.73924,62.94399,
05/04/2019 05:00:56,50.16138,7.22028,1033.35,65.32235,207.48546,92.30606,
05/04/2019 04:00:56,54.05759,6.70227,1088.57,67.14976,215.96104,97.98905,
05/04/2019 03:00:56,70.53207,4.55751,1069.71,72.94215,219.51927,95.50752,
05/04/2019 02:00:56,68.49407,8.91179,1250.93,86.30768,299.1273,138.67326,
05/04/2019 01:00:56,60.98322,16.55463,1203.64,100.99314,376.39409,179.62599,
05/04/2019 00:00:56,60.41724,18.31887,990.99,103.06555,362.01776,168.52789,
05/03/2019 23:00:56,54.56763,19.93764,767.4,103.97002,336.22839,150.90508,
05/03/2019 22:00:56,33.71966,34.94746,481.49,113.98437,304.71799,124.86751,
05/03/2019 21:00:56,45.39362,42.56546,335.81,99.11192,145.76228,30.32496,
05/03/2019 20:00:56,20.03379,43.19789,253.53,84.88855,135.05476,32.73403,
05/03/2019 19:00:56,25.70328,9.25683,217.73,50.02089,68.27669,11.90207,
05/03/2019 18:00:56,34.29259,30.06807,187.75,46.55979,68.72079,14.39121,
05/03/2019 17:00:56,31.23207,50.0251,226.2,37.81191,53.86518,10.60407,
05/03/2019 16:00:56,29.05966,27.77774,245.61,35.87463,52.11761,10.58765,
05/03/2019 15:00:56,33.13086,35.43353,258.45,33.59611,50.52906,10.85243,
05/03/2019 14:00:56,30.2281,25.29291,243.42,37.84723,64.54338,17.60972,
05/03/2019 13:00:56,32.89186,11.68101,266.38,27.5315,45.08369,11.499,
05/03/2019 12:00:56,23.75678,17.39018,278.41,37.16474,63.54978,17.3971,
05/03/2019 11:00:56,34.26712,12.01452,308.2,30.44325,50.50166,12.84223,
05/03/2019 10:00:56,19.51931,7.71789,356.85,37.37506,67.10291,19.17366,
05/03/2019 09:00:56,23.86864,3.38268,368.88,30.15159,45.05596,9.75694,
05/03/2019 08:00:56,36.93328,4.14239,307.93,23.4758,28.90052,3.39558,
05/03/2019 07:00:56,39.97271,2.92543,765.21,29.36119,104.77218,49.26959,
05/03/2019 06:00:56,46.6819,3.52726,817.42,27.66956,120.64593,60.61584,
05/03/2019 05:00:56,54.04828,4.7216,916.37,36.72596,153.88063,76.21622,
05/03/2019 04:00:56,50.92052,5.19615,1102.23,44.99908,218.56263,113.18686,
05/03/2019 03:00:56,51.16153,5.79798,1086.38,50.69684,229.7319,116.76679,
05/03/2019 02:00:56,50.30373,3.49266,1121.64,53.88175,222.82002,110.39296,
05/03/2019 01:00:56,44.87186,4.01999,1131.75,58.63748,209.27955,98.22598,
05/03/2019 00:00:56,51.44169,4.47502,973.22,65.73488,194.66837,85.91186,
05/02/2019 23:00:56,51.8531,8.56497,860.88,76.35815,224.66765,96.43633,
05/02/2019 22:00:56,43.39356,16.05702,864.4301,88.89666,260.32613,111.58052,
05/02/2019 21:00:56,37.86741,24.64939,600.67,94.88089,246.22258,99.20737,
05/02/2019 20:00:56,32.8531,19.48882,452.25,83.11691,175.36864,59.62343,
05/02/2019 19:00:56,28.99207,18.02439,334.99,89.2016,139.28538,32.65782,
05/02/2019 18:00:56,23.34,20.63483,226.47,63.99634,93.44567,18.7828,
05/02/2019 17:00:56,42.68136,21.11913,298.91,50.68064,79.74506,18.72495,
05/02/2019 16:00:56,11.23508,8.9154,277.71,43.09972,81.59046,25.40326,
05/02/2019 15:00:56,23.31712,10.88618,354.88,34.39169,56.93649,14.2449,
05/02/2019 14:00:56,28.26288,11.14747,264.13,45.26482,70.04453,15.94497,
05/02/2019 13:00:56,19.91305,4.25859,382.49,41.1874,58.22295,11.07897,
05/02/2019 12:00:56,28.3861,5.45116,288.73,27.97418,35.42873,4.83067,
05/02/2019 11:00:56,26.48153,13.31752,227.23,55.58638,88.38634,21.39062,
05/02/2019 10:00:56,29.7622,11.2069,272.61,54.37274,83.99798,19.55254,
05/02/2019 09:00:56,26.49763,11.35237,264.13,59.8874,96.58436,23.17695,
05/02/2019 08:00:56,15.2839,8.28956,237.07,31.66855,38.40475,4.6299,
05/02/2019 07:00:56,16.38797,9.46217,158.63,13.05183,14.2291,0.70195,
05/02/2019 06:00:56,23.38271,16.87572,229.15,52.86972,58.93867,4.13983,
05/02/2019 05:00:56,22.96881,12.61236,296.93,43.22125,46.25702,2.19264,
05/02/2019 04:00:56,15.08186,11.5311,381.12,35.16557,38.22566,1.80025,
05/02/2019 03:00:56,24.03373,10.90444,395.33,35.50649,38.35695,1.79028,
05/02/2019 02:00:56,29.5235,8.16095,395.61,34.1394,37.33913,2.02076,
05/02/2019 01:00:56,32.57508,6.01485,315.79,52.69861,60.19709,4.71761,
05/02/2019 00:00:56,32.84034,4.578,490.73,80.06808,97.12068,10.93952,
05/01/2019 23:00:56,32.68288,3.59636,570.81,80.35131,101.785,14.12269,
05/01/2019 22:00:56,36.54119,3.26383,413.12,61.20377,71.10282,6.43265,
05/01/2019 21:00:56,38.3,14.75624,324.81,79.85743,108.12519,18.18999,
05/01/2019 20:00:56,46.56966,12.4394,242.54,75.07484,110.41163,23.23992,
05/01/2019 19:00:56,41.77898,13.32906,215.75,57.66495,83.17997,16.66719,
05/01/2019 18:00:56,38.97763,12.42876,181.86,51.7111,76.7702,16.17664,
05/01/2019 17:00:56,38.12068,9.25507,166.83,42.22248,63.62471,13.897,
05/01/2019 16:00:56,34.51288,11.81939,343.22,41.2373,60.73181,12.78778,
05/01/2019 15:00:56,37.1261,5.18905,139.11,21.61791,30.24943,5.5028,
05/01/2019 14:00:56,33.87542,9.07746,159.45,31.20481,46.23949,9.87291,
05/01/2019 13:00:56,36.43983,10.80732,214.39,27.89673,40.61598,8.29567,
05/01/2019 12:00:56,33.76763,29.62813,184.59,50.56009,82.11307,20.62434,
05/01/2019 11:00:56,28.54433,21.50034,131.68,39.57649,61.99206,14.63651,
05/01/2019 10:00:56,32.7678,14.48127,156.17,42.25164,68.34731,17.13149,
05/01/2019 09:00:56,27.71847,2.92943,285.73,39.04142,102.86114,41.52406,
05/01/2019 08:00:56,33.38678,2.46863,241.72,38.87064,66.34066,17.94225,
